id,timestamp,event_key,payload_json,decision_id,region_id,current_risk,predicted_risk,trend,pm25,voc,co2,temperature,humidity,abnormal_duration,waiting_time,data_age,distance,estimated_move_time,estimated_energy,switch_cost,valid_flag,quality_code
290,2026-08-01T09:20:00,B,"{""region_id"": ""B"", ""current_pm25"": 17.61779202698319, ""current_voc"": 266.8794054947511, ""current_co2"": 661.730720470627, ""current_temperature"": 22.958832466538944, ""current_humidity"": 58.58870638013065, ""rolling_mean_pm25"": 13.692047846293466, ""rolling_mean_voc"": 211.84149145461373, ""rolling_mean_co2"": 651.8062617284548, ""rolling_max_pm25"": 17.61779202698319, ""rolling_max_voc"": 266.8794054947511, ""rolling_max_co2"": 673.3033933484481, ""rolling_std_pm25"": 2.1410315270308717, ""rolling_std_voc"": 28.001592076721412, ""rolling_std_co2"": 15.26157540632619, ""slope_pm25"": 0.4254316637860019, ""slope_voc"": 7.011205820919117, ""slope_co2"": 1.9507726271889954, ""abnormal_duration"": 0.0, ""neighbor_diff"": -23.728359420784308, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
291,2026-08-01T09:20:00,C,"{""region_id"": ""C"", ""current_pm25"": 11.693999381815317, ""current_voc"": 118.78011013291226, ""current_co2"": 585.702553331027, ""current_temperature"": 24.188785306843016, ""current_humidity"": 49.16276537403974, ""rolling_mean_pm25"": 12.980833081979519, ""rolling_mean_voc"": 113.75899915289091, ""rolling_mean_co2"": 578.837600134568, ""rolling_max_pm25"": 15.346146333427349, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 591.1306089226732, ""rolling_std_pm25"": 1.4130310725123887, ""rolling_std_voc"": 6.231891792697731, ""rolling_std_co2"": 10.967725115180835, ""slope_pm25"": 0.08353007059440389, ""slope_voc"": 0.9040377344089763, ""slope_co2"": 0.27148432462280714, ""abnormal_duration"": 0.0, ""neighbor_diff"": -31.594256396354076, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
292,2026-08-01T09:20:00,D,"{""region_id"": ""D"", ""current_pm25"": 16.18538224326927, ""current_voc"": 155.32840204420577, ""current_co2"": 1149.9511139595058, ""current_temperature"": 24.167820651022126, ""current_humidity"": 53.55742084527861, ""rolling_mean_pm25"": 13.541491379919913, ""rolling_mean_voc"": 124.72452008453963, ""rolling_mean_co2"": 1046.650200798514, ""rolling_max_pm25"": 18.93424593635672, ""rolling_max_voc"": 155.32840204420577, ""rolling_max_co2"": 1149.9511139595058, ""rolling_std_pm25"": 2.4332512475865897, ""rolling_std_voc"": 17.237062403131272, ""rolling_std_co2"": 71.07279480053995, ""slope_pm25"": 0.37010292114081994, ""slope_voc"": 4.037289860511447, ""slope_co2"": 18.6581007766913, ""abnormal_duration"": 210.0, ""neighbor_diff"": -25.62839874404904, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,210.0,,0.0,,,,,1,
293,2026-08-01T09:20:30,A,"{""region_id"": ""A"", ""current_pm25"": 102.11554329773409, ""current_voc"": 106.58139876536401, ""current_co2"": 591.6272805851376, ""current_temperature"": 23.343956966093618, ""current_humidity"": 46.233420597106225, ""rolling_mean_pm25"": 90.02996575868403, ""rolling_mean_voc"": 104.72547952971203, ""rolling_mean_co2"": 584.2930323199502, ""rolling_max_pm25"": 102.11554329773409, ""rolling_max_voc"": 117.42196463824573, ""rolling_max_co2"": 604.7732758559036, ""rolling_std_pm25"": 8.914774918902866, ""rolling_std_voc"": 5.714931605934699, ""rolling_std_co2"": 12.07746221764565, ""slope_pm25"": 2.255899202523992, ""slope_voc"": -0.8121879142144967, ""slope_co2"": 0.9270887657677337, ""abnormal_duration"": 360.0, ""neighbor_diff"": 86.94981874704483, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,A,,,,,,,,,360.0,,0.0,,,,,1,
294,2026-08-01T09:20:30,B,"{""region_id"": ""B"", ""current_pm25"": 18.139216923585273, ""current_voc"": 260.1273985678361, ""current_co2"": 665.5054933107035, ""current_temperature"": 22.95969341151608, ""current_humidity"": 58.96003840148881, ""rolling_mean_pm25"": 14.17181657177526, ""rolling_mean_voc"": 218.84642080628913, ""rolling_mean_co2"": 654.1840191696728, ""rolling_max_pm25"": 18.139216923585273, ""rolling_max_voc"": 266.8794054947511, ""rolling_max_co2"": 673.3033933484481, ""rolling_std_pm25"": 2.372498442752467, ""rolling_std_voc"": 27.81369090471428, ""rolling_std_co2"": 14.795619529460522, ""slope_pm25"": 0.5032022351373784, ""slope_voc"": 6.957734510311587, ""slope_co2"": 1.7404104481691478, ""abnormal_duration"": 0.0, ""neighbor_diff"": -25.192424717354285, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
295,2026-08-01T09:20:30,C,"{""region_id"": ""C"", ""current_pm25"": 12.87231063905765, ""current_voc"": 123.43016110089349, ""current_co2"": 577.1933281938562, ""current_temperature"": 23.923621074748073, ""current_humidity"": 49.2099628739813, ""rolling_mean_pm25"": 13.201569054891674, ""rolling_mean_voc"": 115.04232699089174, ""rolling_mean_co2"": 578.4952116310395, ""rolling_max_pm25"": 15.346146333427349, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 591.1306089226732, ""rolling_std_pm25"": 1.125435925105699, ""rolling_std_voc"": 6.371969339712417, ""rolling_std_co2"": 10.944210131281197, ""slope_pm25"": -0.03458951892752162, ""slope_voc"": 0.9531710974087505, ""slope_co2"": 0.32523058062199045, ""abnormal_duration"": 0.0, ""neighbor_diff"": -32.60773684913856, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
296,2026-08-01T09:20:30,D,"{""region_id"": ""D"", ""current_pm25"": 16.163552744847372, ""current_voc"": 161.4099615496212, ""current_co2"": 1162.8321959874154, ""current_temperature"": 24.18191982522061, ""current_humidity"": 53.42642195929955, ""rolling_mean_pm25"": 13.973410526431994, ""rolling_mean_voc"": 129.1001447124315, ""rolling_mean_co2"": 1062.276611285746, ""rolling_max_pm25"": 18.93424593635672, ""rolling_max_voc"": 161.4099615496212, ""rolling_max_co2"": 1162.8321959874154, ""rolling_std_pm25"": 2.3609300201050196, ""rolling_std_voc"": 18.711346563778896, ""rolling_std_co2"": 72.55185311787605, ""slope_pm25"": 0.34143344537959724, ""slope_voc"": 4.469866222642763, ""slope_co2"": 19.14360947513985, ""abnormal_duration"": 240.0, ""neighbor_diff"": -28.21213754194497, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:20:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,240.0,,0.0,,,,,1,
297,2026-08-01T09:21:00,A,"{""region_id"": ""A"", ""current_pm25"": 102.08416420358618, ""current_voc"": 114.46954585959273, ""current_co2"": 587.5310916030973, ""current_temperature"": 23.58625442493784, ""current_humidity"": 46.31675407123728, ""rolling_mean_pm25"": 92.37519036169462, ""rolling_mean_voc"": 105.13223875628827, ""rolling_mean_co2"": 585.1748354870596, ""rolling_max_pm25"": 102.11554329773409, ""rolling_max_voc"": 117.42196463824573, ""rolling_max_co2"": 604.7732758559036, ""rolling_std_pm25"": 7.681908567529681, ""rolling_std_voc"": 6.186362264767764, ""rolling_std_co2"": 11.861268057153723, ""slope_pm25"": 1.9443010756545613, ""slope_voc"": -0.31956278965399987, ""slope_co2"": 0.7174771310093017, ""abnormal_duration"": 390.0, ""neighbor_diff"": 86.35913743442275, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,A,,,,,,,,,390.0,,0.0,,,,,1,
298,2026-08-01T09:21:00,B,"{""region_id"": ""B"", ""current_pm25"": 15.864954039983356, ""current_voc"": 270.9395618271211, ""current_co2"": 645.4362469669866, ""current_temperature"": 22.950610653217293, ""current_humidity"": 58.82908013362039, ""rolling_mean_pm25"": 14.302466751004998, ""rolling_mean_voc"": 225.00241856336262, ""rolling_mean_co2"": 655.3080605433879, ""rolling_max_pm25"": 18.139216923585273, ""rolling_max_voc"": 270.9395618271211, ""rolling_max_co2"": 673.3033933484481, ""rolling_std_pm25"": 2.41499352329735, ""rolling_std_voc"": 29.739260295407153, ""rolling_std_co2"": 13.474274576232919, ""slope_pm25"": 0.5588155361088016, ""slope_voc"": 7.600674276119981, ""slope_co2"": 0.5535488896911013, ""abnormal_duration"": 0.0, ""neighbor_diff"": -27.84172182251371, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
299,2026-08-01T09:21:00,C,"{""region_id"": ""C"", ""current_pm25"": 14.695390255517982, ""current_voc"": 111.7751577704674, ""current_co2"": 600.6514725981779, ""current_temperature"": 24.056972756419814, ""current_humidity"": 48.80566699288337, ""rolling_mean_pm25"": 13.383686475212773, ""rolling_mean_voc"": 115.1596685913393, ""rolling_mean_co2"": 580.6119994728159, ""rolling_max_pm25"": 15.346146333427349, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 600.6514725981779, ""rolling_std_pm25"": 1.160333220025528, ""rolling_std_voc"": 6.296227189276259, ""rolling_std_co2"": 12.281892049976314, ""slope_pm25"": -0.018946714757621906, ""slope_voc"": 0.6611310671546627, ""slope_co2"": 0.8494267288150631, ""abnormal_duration"": 0.0, ""neighbor_diff"": -30.008833407287657, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
300,2026-08-01T09:21:00,D,"{""region_id"": ""D"", ""current_pm25"": 16.747906230524876, ""current_voc"": 151.94308250908338, ""current_co2"": 1180.4011681180539, ""current_temperature"": 24.155845286794147, ""current_humidity"": 54.198864473792774, ""rolling_mean_pm25"": 14.205681662826676, ""rolling_mean_voc"": 131.38751393959504, ""rolling_mean_co2"": 1080.082131739403, ""rolling_max_pm25"": 18.93424593635672, ""rolling_max_voc"": 161.4099615496212, ""rolling_max_co2"": 1180.4011681180539, ""rolling_std_pm25"": 2.471348370591982, ""rolling_std_voc"": 19.52859811760022, ""rolling_std_co2"": 70.93516755173799, ""slope_pm25"": 0.4234761417603196, ""slope_voc"": 4.957820023107559, ""slope_co2"": 18.67831759347617, ""abnormal_duration"": 270.0, ""neighbor_diff"": -27.466929935837634, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,270.0,,0.0,,,,,1,
301,2026-08-01T09:21:30,A,"{""region_id"": ""A"", ""current_pm25"": 103.15384807008097, ""current_voc"": 95.57107775867837, ""current_co2"": 600.3899272388535, ""current_temperature"": 23.056510824453394, ""current_humidity"": 45.87565331515163, ""rolling_mean_pm25"": 94.42714190830718, ""rolling_mean_voc"": 104.00883280534883, ""rolling_mean_co2"": 587.7687370090562, ""rolling_max_pm25"": 103.15384807008097, ""rolling_max_voc"": 117.42196463824573, ""rolling_max_co2"": 604.7732758559036, ""rolling_std_pm25"": 6.655765459743001, ""rolling_std_voc"": 6.487267172520843, ""rolling_std_co2"": 11.199376221326728, ""slope_pm25"": 1.6882294243758782, ""slope_voc"": -0.44079988544213244, ""slope_co2"": 0.5073186379962583, ""abnormal_duration"": 420.0, ""neighbor_diff"": 87.38443122807223, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,A,,,,,,,,,420.0,,0.0,,,,,1,
302,2026-08-01T09:21:30,B,"{""region_id"": ""B"", ""current_pm25"": 14.44278532701986, ""current_voc"": 267.1947221709464, ""current_co2"": 639.3167795688784, ""current_temperature"": 22.642776616378566, ""current_humidity"": 59.23906263521173, ""rolling_mean_pm25"": 14.477274356449929, ""rolling_mean_voc"": 231.5188879675007, ""rolling_mean_co2"": 653.9525165967407, ""rolling_max_pm25"": 18.139216923585273, ""rolling_max_voc"": 270.9395618271211, ""rolling_max_co2"": 673.3033933484481, ""rolling_std_pm25"": 2.3352608936077948, ""rolling_std_voc"": 28.979511470776778, ""rolling_std_co2"": 14.113286368733965, ""slope_pm25"": 0.4814344888159691, ""slope_voc"": 7.356175546021219, ""slope_co2"": 0.08908650769265437, ""abnormal_duration"": 0.0, ""neighbor_diff"": -30.42292952502141, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
303,2026-08-01T09:21:30,C,"{""region_id"": ""C"", ""current_pm25"": 15.017838538029384, ""current_voc"": 119.29733699911377, ""current_co2"": 605.0421086561036, ""current_temperature"": 24.221343627263288, ""current_humidity"": 48.86170600650669, ""rolling_mean_pm25"": 13.48516631439468, ""rolling_mean_voc"": 116.04671255966551, ""rolling_mean_co2"": 582.2615288908254, ""rolling_max_pm25"": 15.346146333427349, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 605.0421086561036, ""rolling_std_pm25"": 1.2384934194077222, ""rolling_std_voc"": 5.997266577589089, ""rolling_std_co2"": 13.904962340150465, ""slope_pm25"": 0.047038512995468566, ""slope_voc"": 0.5131568264040127, ""slope_co2"": 1.769669818616608, ""abnormal_duration"": 0.0, ""neighbor_diff"": -29.763674671179178, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
304,2026-08-01T09:21:30,D,"{""region_id"": ""D"", ""current_pm25"": 20.13124117461027, ""current_voc"": 164.34749091379823, ""current_co2"": 1179.592216452776, ""current_temperature"": 23.889134995756436, ""current_humidity"": 54.15291275084823, ""rolling_mean_pm25"": 14.97335170117831, ""rolling_mean_voc"": 135.77972112095986, ""rolling_mean_co2"": 1096.8490460051942, ""rolling_max_pm25"": 20.13124117461027, ""rolling_max_voc"": 164.34749091379823, ""rolling_max_co2"": 1180.4011681180539, ""rolling_std_pm25"": 2.637208701487252, ""rolling_std_voc"": 20.020476133941226, ""rolling_std_co2"": 66.58032980982553, ""slope_pm25"": 0.462895373426189, ""slope_voc"": 5.1160005020110875, ""slope_co2"": 17.402723654392936, ""abnormal_duration"": 300.0, ""neighbor_diff"": -24.073582803766467, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:21:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,300.0,,0.0,,,,,1,
305,2026-08-01T09:22:00,A,"{""region_id"": ""A"", ""current_pm25"": 105.93710058011214, ""current_voc"": 99.06046535521762, ""current_co2"": 613.8359478097098, ""current_temperature"": 23.292343545940987, ""current_humidity"": 46.41170732116505, ""rolling_mean_pm25"": 96.3369496891897, ""rolling_mean_voc"": 102.59640978357749, ""rolling_mean_co2"": 588.4658656208874, ""rolling_max_pm25"": 105.93710058011214, ""rolling_max_voc"": 114.46954585959273, ""rolling_max_co2"": 613.8359478097098, ""rolling_std_pm25"": 6.099156537943213, ""rolling_std_voc"": 5.304136921983447, ""rolling_std_co2"": 12.448557686988881, ""slope_pm25"": 1.555465439063553, ""slope_voc"": -0.08804319242295756, ""slope_co2"": 2.0206979606987696, ""abnormal_duration"": 450.0, ""neighbor_diff"": 89.40647890022564, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,A,,,,,,,,,450.0,,0.0,,,,,1,
306,2026-08-01T09:22:00,B,"{""region_id"": ""B"", ""current_pm25"": 15.438862114096004, ""current_voc"": 268.2653430875765, ""current_co2"": 677.4948232579459, ""current_temperature"": 23.055478450240773, ""current_humidity"": 59.330314931083244, ""rolling_mean_pm25"": 14.896817038807841, ""rolling_mean_voc"": 237.66018667649035, ""rolling_mean_co2"": 655.0537718650953, ""rolling_max_pm25"": 18.139216923585273, ""rolling_max_voc"": 270.9395618271211, ""rolling_max_co2"": 677.4948232579459, ""rolling_std_pm25"": 1.9483512986788614, ""rolling_std_voc"": 27.624921759166863, ""rolling_std_co2"": 15.2989655297518, ""slope_pm25"": 0.34034798746887635, ""slope_voc"": 6.910272985817539, ""slope_co2"": 1.2200522064585664, ""abnormal_duration"": 0.0, ""neighbor_diff"": -31.589864650154595, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
307,2026-08-01T09:22:00,C,"{""region_id"": ""C"", ""current_pm25"": 16.05779002319704, ""current_voc"": 118.2933669980546, ""current_co2"": 602.6037810970666, ""current_temperature"": 24.339791174062906, ""current_humidity"": 49.07982419791945, ""rolling_mean_pm25"": 13.687676446299367, ""rolling_mean_voc"": 116.00682093840712, ""rolling_mean_co2"": 585.1295685927419, ""rolling_max_pm25"": 16.05779002319704, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 605.0421086561036, ""rolling_std_pm25"": 1.4148094337404111, ""rolling_std_voc"": 5.9804416430983585, ""rolling_std_co2"": 13.959714443498845, ""slope_pm25"": 0.12954228338615154, ""slope_voc"": 0.6935779540610009, ""slope_co2"": 1.7886679823898533, ""abnormal_duration"": 0.0, ""neighbor_diff"": -31.111277933075765, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
308,2026-08-01T09:22:00,D,"{""region_id"": ""D"", ""current_pm25"": 16.175635099175388, ""current_voc"": 177.0783594204999, ""current_co2"": 1246.1036363033556, ""current_temperature"": 24.028787033762082, ""current_humidity"": 53.92681540712792, ""rolling_mean_pm25"": 15.222254222103695, ""rolling_mean_voc"": 141.60375171632998, ""rolling_mean_co2"": 1117.3874044128374, ""rolling_max_pm25"": 20.13124117461027, ""rolling_max_voc"": 177.0783594204999, ""rolling_max_co2"": 1246.1036363033556, ""rolling_std_pm25"": 2.5857374119454457, ""rolling_std_voc"": 20.174188394473262, ""rolling_std_co2"": 68.25167054008995, ""slope_pm25"": 0.4243214985347157, ""slope_voc"": 5.1538879400074675, ""slope_co2"": 17.794586614725734, ""abnormal_duration"": 330.0, ""neighbor_diff"": -29.63561580662634, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:00"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,330.0,,0.0,,,,,1,
309,2026-08-01T09:22:30,A,"{""region_id"": ""A"", ""current_pm25"": 108.65787153792448, ""current_voc"": 89.95739714338039, ""current_co2"": 594.5663229137803, ""current_temperature"": 23.144029624770713, ""current_humidity"": 46.67179448962093, ""rolling_mean_pm25"": 98.19314735779814, ""rolling_mean_voc"": 101.74578520005421, ""rolling_mean_co2"": 589.0439782895236, ""rolling_max_pm25"": 108.65787153792448, ""rolling_max_voc"": 114.46954585959273, ""rolling_max_co2"": 613.8359478097098, ""rolling_std_pm25"": 5.890947827517021, ""rolling_std_voc"": 6.285388425885551, ""rolling_std_co2"": 12.543567760822826, ""slope_pm25"": 1.50743245109752, ""slope_voc"": -0.565517517818262, ""slope_co2"": 2.167388575873054, ""abnormal_duration"": 480.0, ""neighbor_diff"": 92.76710912576833, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,A,,,,,,,,,480.0,,0.0,,,,,1,
310,2026-08-01T09:22:30,B,"{""region_id"": ""B"", ""current_pm25"": 18.538102141813727, ""current_voc"": 281.6392304353842, ""current_co2"": 651.754601107682, ""current_temperature"": 22.771487485138604, ""current_humidity"": 58.78491977633318, ""rolling_mean_pm25"": 15.498729693305101, ""rolling_mean_voc"": 245.08527193587648, ""rolling_mean_co2"": 655.3174410755405, ""rolling_max_pm25"": 18.538102141813727, ""rolling_max_voc"": 281.6392304353842, ""rolling_max_co2"": 677.4948232579459, ""rolling_std_pm25"": 1.7627705852752584, ""rolling_std_voc"": 25.38476168381468, ""rolling_std_co2"": 15.210038344710313, ""slope_pm25"": 0.2994834532920947, ""slope_voc"": 6.339090624616891, ""slope_co2"": 0.8525625471350935, ""abnormal_duration"": 0.0, ""neighbor_diff"": -28.425663411618576, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,B,,,,,,,,,0.0,,0.0,,,,,1,
311,2026-08-01T09:22:30,C,"{""region_id"": ""C"", ""current_pm25"": 16.473993492275532, ""current_voc"": 115.32814587652202, ""current_co2"": 591.9892369642288, ""current_temperature"": 23.976706845498118, ""current_humidity"": 49.412055439566515, ""rolling_mean_pm25"": 13.964636957670404, ""rolling_mean_voc"": 115.95884661258243, ""rolling_mean_co2"": 585.4979535285095, ""rolling_max_pm25"": 16.473993492275532, ""rolling_max_voc"": 124.2198476356105, ""rolling_max_co2"": 605.0421086561036, ""rolling_std_pm25"": 1.572000500498319, ""rolling_std_voc"": 5.983191347472038, ""rolling_std_co2"": 14.072232227911027, ""slope_pm25"": 0.1900846738417873, ""slope_voc"": 0.6690883268386834, ""slope_co2"": 2.0944518267551353, ""abnormal_duration"": 0.0, ""neighbor_diff"": -31.31654276736233, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,C,,,,,,,,,0.0,,0.0,,,,,1,
312,2026-08-01T09:22:30,D,"{""region_id"": ""D"", ""current_pm25"": 15.997105279290958, ""current_voc"": 166.8744665475, ""current_co2"": 1242.2577692955547, ""current_temperature"": 24.20651890238837, ""current_humidity"": 54.206114516581366, ""rolling_mean_pm25"": 15.530144424137271, ""rolling_mean_voc"": 145.72552458563467, ""rolling_mean_co2"": 1136.9389712170596, ""rolling_max_pm25"": 20.13124117461027, ""rolling_max_voc"": 177.0783594204999, ""rolling_max_co2"": 1246.1036363033556, ""rolling_std_pm25"": 2.415786991749294, ""rolling_std_voc"": 19.42863887996007, ""rolling_std_co2"": 64.72573205656025, ""slope_pm25"": 0.32572290160273326, ""slope_voc"": 4.898052564724395, ""slope_co2"": 16.93811498995163, ""abnormal_duration"": 360.0, ""neighbor_diff"": -31.892883778046958, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:22:30"", ""decision_id"": ""demo_decision_001""}",demo_decision_001,D,,,,,,,,,360.0,,0.0,,,,,1,
313,2026-08-01T09:23:00,A,"{""region_id"": ""A"", ""current_pm25"": 108.82815568634719, ""current_voc"": 93.3747057094682, ""current_co2"": 608.0697340072169, ""current_temperature"": 23.183755415002487, ""current_humidity"": 46.8910072770621, ""rolling_mean_pm25"": 99.92005197332453, ""rolling_mean_voc"": 101.06850537943491, ""rolling_mean_co2"": 591.1958470311415, ""rolling_max_pm25"": 108.82815568634719, ""rolling_max_voc"": 114.46954585959273, ""rolling_max_co2"": 613.8359478097098, ""rolling_std_pm25"": 5.448280694698506, ""rolling_std_voc"": 6.665082349074953, ""rolling_std_co2"": 13.205885167732824, ""slope_pm25"": 1.403623595373541, ""slope_voc"": -0.8248118568361873, ""slope_co2"": 2.450436756327863, ""abnormal_duration"": 510.0, ""neighbor_diff"": 91.82508871522045, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:23:00"", ""decision_id"": ""demo_decision_002""}",demo_decision_002,A,,,,,,,,,510.0,,0.0,,,,,1,
314,2026-08-01T09:23:00,B,"{""region_id"": ""B"", ""current_pm25"": 19.13043374301481, ""current_voc"": 283.1463101354663, ""current_co2"": 658.6023921462416, ""current_temperature"": 23.095417748133816, ""current_humidity"": 59.32182657094129, ""rolling_mean_pm25"": 15.874027597592256, ""rolling_mean_voc"": 250.4449594305045, ""rolling_mean_co2"": 657.0950025910704, ""rolling_max_pm25"": 19.13043374301481, ""rolling_max_voc"": 283.1463101354663, ""rolling_max_co2"": 677.4948232579459, ""rolling_std_pm25"": 1.965050313995421, ""rolling_std_voc"": 25.499199323211357, ""rolling_std_co2"": 14.099202902079586, ""slope_pm25"": 0.3712419332706395, ""slope_voc"": 6.377892462987883, ""slope_co2"": 0.19842115156305581, ""abnormal_duration"": 0.0, ""neighbor_diff"": -27.969317742956424, ""data_age"": 0.0, ""sample_interval"": 30.0, ""valid_flag"": 1, ""hour"": 9, ""time_period"": 1, ""timestamp"": ""2026-08-01T09:23:00"", ""decision_id"": ""demo_decision_002""}",demo_decision_002,B,,,,,,,,,0.0,,0.0,,,,,1,
