decision_id,episode_id,scenario_id,step_index,region_id,split,current_risk,predicted_risk,trend_code,abnormal_duration,waiting_time,data_age,distance,estimated_move_time,estimated_energy,battery_soc,switch_cost,scene_weight,reachable,counterfactual_risk_gain,ground_truth_utility,relevance_grade
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,B,train,4.6439076049079535,3.643341,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.74000000000005,1.0,1.0,1,31.31247096021229,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,C,train,28.758905855607924,39.203335,1,180.0,90.0,0.0,0.0,0.0,0.0,89.74000000000005,0.0,1.0,1,675.9671075705976,0.9999999999984488,4
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,D,train,5.221420820532577,5.846962,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.74000000000005,1.0,1.0,1,46.84535567906482,-0.28803714090133725,0
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,A,train,5.138463263608517,4.8364596,0,0.0,0.0,0.0,0.0,0.0,0.0,89.50000000000006,0.0,1.0,1,48.67925829684168,0.017139064772204043,3
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,B,train,3.658034253817357,3.8027112,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.50000000000006,1.0,1.0,1,37.13832358316336,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,C,train,36.40122450613175,37.52476,0,270.0,180.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.50000000000006,1.0,1.0,1,710.5084792510588,0.687867965743892,4
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,D,train,5.3767887411226525,6.2061644,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.50000000000006,1.0,1.0,1,51.745186483127554,-0.3783078253862312,0
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,A,train,5.827135648328345,6.3053336,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.26000000000006,1.0,1.0,1,52.95726576722223,-0.2951286180112874,0
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,B,train,4.749582160783402,5.194102,0,0.0,0.0,0.0,0.0,0.0,0.0,89.26000000000006,0.0,1.0,1,42.094653492077214,0.0,0
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,C,train,42.8513514590307,34.752293,-1,360.0,270.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.26000000000006,1.0,1.0,1,680.943465970309,0.6000000001417529,4
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,D,train,4.709115360420734,6.141175,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.26000000000006,1.0,1.0,1,55.8309821274629,-0.2906303450175749,0
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,A,train,4.428437414558512,6.086186,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.02000000000007,1.0,1.0,1,56.863741634101416,-0.38290732136665706,0
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,B,train,4.733389539508244,4.8045,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.02000000000007,1.0,1.0,1,46.639388948315855,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,C,train,39.734547385416505,34.13894,-1,450.0,360.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.02000000000007,1.0,1.0,1,644.8108628770724,0.6878679657437052,4
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,D,train,6.1160935681118085,6.097397,0,0.0,0.0,0.0,0.0,0.0,0.0,89.02000000000007,0.0,1.0,1,59.55732918409444,0.02159571427054635,3
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,A,train,4.929886075396164,6.094806,0,0.0,0.0,0.0,0.0,0.0,0.0,88.78000000000007,0.0,1.0,1,60.31198460297105,0.017182650092229763,3
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,B,train,4.17241409067586,5.086613,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.78000000000007,1.0,1.0,1,50.68820665046792,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,C,train,37.08815688008177,33.53161,-1,540.0,450.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.78000000000007,1.0,1.0,1,610.7751490504623,0.6878679657435915,4
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,D,train,4.792735305266201,6.132129,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,88.78000000000007,1.0,1.0,1,62.83676491837946,-0.3783095133478681,0
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,A,train,4.994483129589905,5.8498654,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.54000000000008,1.0,1.0,1,63.3373256210316,-0.2948586984661495,0
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,B,train,4.060775085790545,5.389599,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,88.54000000000008,1.0,1.0,1,54.278673674074525,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,C,train,35.71113331155982,33.043983,0,630.0,540.0,0.0,0.0,0.0,0.0,88.54000000000008,0.0,1.0,1,578.7084686986478,0.9999999999980932,4
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,D,train,5.593857672570636,5.833507,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.54000000000008,1.0,1.0,1,65.70390692744331,-0.2903460233114201,0
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,A,train,5.426171833113893,5.8850746,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,88.30000000000008,1.0,1.0,1,65.97265968137344,-0.38263525952320143,0
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,B,train,4.255242487221364,5.60773,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.30000000000008,1.0,1.0,1,57.44578778217965,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,C,train,33.91032016034449,31.561022,0,720.0,630.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.30000000000008,1.0,1.0,1,548.4909595165368,0.6878679657433405,4
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,D,train,5.935046466777823,6.1027675,0,0.0,0.0,0.0,0.0,0.0,0.0,88.30000000000008,0.0,1.0,1,68.19098190114028,0.02188229258214073,3
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,A,train,6.576460897680751,5.756629,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.06000000000009,1.0,1.0,1,68.24860687844239,-0.294675165756659,0
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,B,train,4.485708279432135,5.544606,0,0.0,0.0,0.0,0.0,0.0,0.0,88.06000000000009,0.0,1.0,1,60.222146474511874,0.0,0
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,C,train,32.66774358560087,29.628834,-1,810.0,720.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,88.06000000000009,1.0,1.0,1,520.0102467772198,0.6000000001411433,4
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,D,train,5.885050577894294,6.1860623,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,88.06000000000009,1.0,1.0,1,70.32798382720148,-0.29015269780373554,0
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,A,train,5.7398765804529805,6.0181694,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.82000000000009,1.0,1.0,1,70.19366299984699,-0.2945823091862526,0
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,B,train,4.890388716356455,5.8611426,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,87.82000000000009,1.0,1.0,1,62.63810509144309,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,C,train,33.29954795927289,29.545984,-1,900.0,810.0,0.0,0.0,0.0,0.0,87.82000000000009,0.0,1.0,1,493.1609696349809,0.9999999999976773,4
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,D,train,6.467791877802777,6.067098,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.82000000000009,1.0,1.0,1,72.14282191341772,-0.29005488666333323,0
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,A,train,6.216384327577437,6.166549,0,0.0,0.0,0.0,0.0,0.0,0.0,87.5800000000001,0.0,1.0,1,71.83434032924129,0.01764331484665689,3
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,B,train,5.060561107342574,5.7301054,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.5800000000001,1.0,1.0,1,64.72192467657601,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,C,train,31.82748418786693,28.570524,-1,990.0,900.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.5800000000001,1.0,1.0,1,467.8443375827492,0.6878679657428964,4
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,D,train,5.98879124337632,6.201758,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,87.5800000000001,1.0,1.0,1,73.66145889007225,-0.3778242687951724,0
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,A,train,6.051120490716717,6.1399617,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.3400000000001,1.0,1.0,1,73.19529929155146,-0.29439439160462333,0
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,B,train,5.071579669184751,5.5809383,0,0.0,0.0,0.0,0.0,0.0,0.0,87.3400000000001,0.0,1.0,1,66.49991025666054,0.0,0
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,C,train,31.370413941101933,27.970808,-1,1080.0,990.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,87.3400000000001,1.0,1.0,1,443.96771513846033,0.600000000140669,4
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,D,train,6.130983850923903,6.1201844,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.3400000000001,1.0,1.0,1,74.90804031321682,-0.2898569423188567,0
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,A,train,6.191299073121918,6.144017,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,87.10000000000011,1.0,1.0,1,74.29947153135276,-0.38216728654610854,0
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,B,train,6.289810543451529,5.6641235,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.10000000000011,1.0,1.0,1,67.99654015530223,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,C,train,30.66474379337354,27.116564,-1,1170.0,1080.0,0.0,4.0,8.88888888888889,0.6577777777777778,87.10000000000011,1.0,1.0,1,421.4442329579218,0.6878679657425477,4
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,D,train,7.115860050073687,6.126378,0,0.0,0.0,0.0,0.0,0.0,0.0,87.10000000000011,0.0,1.0,1,75.90501544946255,0.02237523530406629,3
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,A,train,6.843835700374318,6.175768,0,0.0,0.0,0.0,0.0,0.0,0.0,86.86000000000011,0.0,1.0,1,75.16817497713009,0.01792853167527154,3
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,B,train,6.305424729466857,5.7894907,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.86000000000011,1.0,1.0,1,69.23458691740757,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,C,train,30.15904554490858,26.980463,-1,1260.0,1170.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.86000000000011,1.0,1.0,1,400.1924236870898,0.6878679657423555,4
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,D,train,5.963295283515451,6.206529,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,86.86000000000011,1.0,1.0,1,76.67325028565938,-0.37752383358476493,0
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,A,train,5.92059041346681,6.2936234,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.62000000000012,1.0,1.0,1,75.82122140868182,-0.2941069316491891,0
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,B,train,6.151517307757015,5.921243,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,86.62000000000012,1.0,1.0,1,70.23523038428357,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,C,train,28.82813656270597,27.149809,0,1350.0,1260.0,0.0,0.0,0.0,0.0,86.62000000000012,0.0,1.0,1,380.13588097454783,0.9999999999967732,4
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,D,train,6.167055581014214,6.1759114,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.62000000000012,1.0,1.0,1,77.23213317187901,-0.28955414429457954,0
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,A,train,5.949039366439022,6.245908,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,86.38000000000012,1.0,1.0,1,76.27701701163778,-0.3818775688801147,0
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,B,train,5.860170997902559,5.8053994,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.38000000000012,1.0,1.0,1,71.01816342467532,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,C,train,28.606258348826053,25.773657,0,1440.0,1350.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.38000000000012,1.0,1.0,1,361.2029401659514,0.687867965741931,4
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,D,train,6.424898650890384,6.1729336,0,0.0,0.0,0.0,0.0,0.0,0.0,86.38000000000012,0.0,1.0,1,77.59967357341452,0.02268041150409652,3
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,A,train,5.744867396295394,6.219641,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.14000000000013,1.0,1.0,1,76.55265637196271,-0.29391151257655956,0
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,B,train,5.788919100702123,5.7929153,0,0.0,0.0,0.0,0.0,0.0,0.0,86.14000000000013,0.0,1.0,1,71.60169079462662,0.0,0
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,C,train,26.85661537879291,25.215675,0,1530.0,1440.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,86.14000000000013,1.0,1.0,1,343.3263792967434,0.6000000001396381,4
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,D,train,6.149313929924862,6.0686717,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.14000000000013,1.0,1.0,1,77.79259437693327,-0.28934829820026875,0
scenario_1_kitchen_pm_spike_ep03_d075,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,75,A,train,6.412757451640502,5.981804,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.90000000000013,1.0,1.0,1,76.6640103341714,-0.29381265464172546,0
scenario_1_kitchen_pm_spike_ep03_d075,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,75,B,train,5.219912645329021,5.4597692,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.90000000000013,1.0,1.0,1,72.0028215686923,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep03_d075,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,75,C,train,26.376933614541564,24.959925,0,1620.0,1530.0,0.0,0.0,0.0,0.0,85.90000000000013,0.0,1.0,1,326.4431390879122,0.9999999999960698,4
scenario_1_kitchen_pm_spike_ep03_d075,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,75,D,train,6.142413095005336,6.013013,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.90000000000013,1.0,1.0,1,77.82641816726664,-0.28924416547922127,0
scenario_1_kitchen_pm_spike_ep03_d078,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,78,A,train,6.292504240012296,6.017508,0,0.0,0.0,0.0,0.0,0.0,0.0,85.66000000000014,0.0,1.0,1,76.62580811975647,0.01841900969733591,3
scenario_1_kitchen_pm_spike_ep03_d078,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,78,B,train,4.988272403294497,5.4190326,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.66000000000014,1.0,1.0,1,72.2373555566511,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep03_d078,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,78,C,train,26.953158608386342,25.05471,0,1710.0,1620.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.66000000000014,1.0,1.0,1,310.4940607323747,0.6878679657411799,4
scenario_1_kitchen_pm_spike_ep03_d078,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,78,D,train,6.023347479386812,6.132097,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.66000000000014,1.0,1.0,1,77.71554786455476,-0.3770071850108613,0
scenario_1_kitchen_pm_spike_ep04_d012,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,12,A,train,3.874285974093637,4.511037,0,0.0,0.0,0.0,0.0,0.0,0.0,90.24000000000002,0.0,1.0,1,21.916402001568716,0.0,0
scenario_1_kitchen_pm_spike_ep04_d012,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,12,B,train,5.097585325408059,5.2559156,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,90.24000000000002,1.0,1.0,1,40.83510598510623,-0.21342896836965047,0
scenario_1_kitchen_pm_spike_ep04_d012,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,12,C,train,4.4948122879603005,9.884605,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,90.24000000000002,1.0,1.0,1,213.58931321069429,0.6878679657401598,4
scenario_1_kitchen_pm_spike_ep04_d012,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,12,D,train,4.106701838122128,4.880853,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,90.24000000000002,1.0,1.0,1,37.43274153355173,-0.31904782234750384,0
scenario_1_kitchen_pm_spike_ep04_d015,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,15,A,train,3.186217564072812,3.925837,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,90.00000000000003,1.0,1.0,1,23.628837597098595,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep04_d015,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,15,B,train,4.965827479201805,5.185497,0,0.0,0.0,0.0,0.0,0.0,0.0,90.00000000000003,0.0,1.0,1,41.38996584170855,0.06384914804594403,3
scenario_1_kitchen_pm_spike_ep04_d015,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,15,C,train,4.4008797037443,15.133664,1,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,90.00000000000003,1.0,1.0,1,301.80213807349185,0.6000000001397234,4
scenario_1_kitchen_pm_spike_ep04_d015,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,15,D,train,4.5719491054181205,4.963838,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,90.00000000000003,1.0,1.0,1,38.15763048186682,-0.259902748195054,0
scenario_1_kitchen_pm_spike_ep04_d018,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,18,A,train,3.681871625644508,3.892967,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.76000000000003,1.0,1.0,1,26.89765526844394,-0.3999999998566819,0
scenario_1_kitchen_pm_spike_ep04_d018,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,18,B,train,4.475465678396862,4.864921,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.76000000000003,1.0,1.0,1,43.57235150605106,-0.2722137284929468,0
scenario_1_kitchen_pm_spike_ep04_d018,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,18,C,train,3.073844521913339,20.50877,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.76000000000003,1.0,1.0,1,444.61819524125576,0.687867965742983,4
scenario_1_kitchen_pm_spike_ep04_d018,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,18,D,train,4.79749135997765,4.773121,0,0.0,0.0,0.0,0.0,0.0,0.0,89.76000000000003,0.0,1.0,1,40.501824774097486,0.03256763363014525,3
scenario_1_kitchen_pm_spike_ep04_d021,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,21,A,train,2.6247244422517557,4.126808,0,0.0,0.0,0.0,0.0,0.0,0.0,89.52000000000004,0.0,1.0,1,31.446105279250105,0.0,0
scenario_1_kitchen_pm_spike_ep04_d021,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,21,B,train,3.68916140139781,4.9948015,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.52000000000004,1.0,1.0,1,47.10112237500152,-0.28382966232197704,0
scenario_1_kitchen_pm_spike_ep04_d021,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,21,C,train,10.671936868543495,37.14159,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.52000000000004,1.0,1.0,1,584.5805610407292,0.6878679657435691,4
scenario_1_kitchen_pm_spike_ep04_d021,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,21,D,train,3.771875259153406,5.341331,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.52000000000004,1.0,1.0,1,44.18456145943833,-0.3769704162762689,0
scenario_1_kitchen_pm_spike_ep04_d024,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,24,A,train,2.813601583467002,4.6016498,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.28000000000004,1.0,1.0,1,35.95777348682327,-0.312132034254623,0
scenario_1_kitchen_pm_spike_ep04_d024,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,24,B,train,4.719246289981268,5.45962,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,89.28000000000004,1.0,1.0,1,50.65574550772476,-0.37637749884321337,0
scenario_1_kitchen_pm_spike_ep04_d024,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,24,C,train,20.036597696003007,40.476562,1,90.0,0.0,0.0,0.0,0.0,0.0,89.28000000000004,0.0,1.0,1,658.1599701338978,0.9999999999983928,4
scenario_1_kitchen_pm_spike_ep04_d024,scenario_1_kitchen_pm_spike_ep04,scenario_1_kitchen_pm_spike,24,D,train,4.492059554346262,5.3270917,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,89.28000000000004,1.0,1.0,1,47.88566936309212,-0.29296158461537913,0
